187.47246186472285 |2015-03-30 01:37:00|
188.91981333544456 |2015-02-18 01:34:00|
190.18493577918002 |2015-05-04 02:10:00|
196.38001786751428 |2015-08-11 02:45:00|
197.1041963887701 |2015-05-05 02:10:00|
197.17375357573354 |2015-02-10 01:34:00|
198.39573834247545 |2015-04-06 01:42:00|
198.84804163561972 |2015-02-08 01:34:00|
198.85025839123526 |2015-03-17 01:35:00|
199.3274452059713 |2015-02-22 01:34:00|
200.138686421712 |2015-02-03 01:33:00|
200.51236999574803 |2015-05-06 02:10:00|
200.66185262654028 |2015-03-20 01:35:00|
200.70947856175488 |2015-04-28 02:06:00|
201.0163688167965 |2015-04-16 02:04:00|
201.31769186474958 |2015-06-30 02:14:00|
201.4122917589191 |2015-07-15 02:44:00|
201.9242818471587 |2015-02-11 01:34:00|
202.4126835285089 |2015-02-06 01:34:00|
203.31406725902434 |2015-01-25 01:33:00|
205.70017310434667 |2015-06-25 02:14:00|
206.87819744910595 |2015-05-18 02:11:00|
207.49445367308317 |2015-02-21 01:34:00|
208.16712174115287 |2015-02-28 01:34:00|
208.4246224831969 |2015-04-08 01:42:00|
208.7711439460076 |2015-06-24 02:14:00|
208.81478114215798 |2015-02-24 01:34:00|
208.9427789060794 |2015-07-29 02:45:00|
209.71809828123423 |2015-04-21 02:04:00|
211.0001896077027 |2015-06-12 02:11:00|
211.0257645748384 |2015-04-01 01:37:00|
211.06774992730038 |2015-03-28 01:37:00|
211.08293714402905 |2015-01-04 01:31:00|
211.21845276655205 |2015-08-14 02:45:00|
212.36244629769567 |2015-02-25 01:34:00|
212.60247528646042 |2015-03-01 01:34:00|
212.71438196871117 |2015-05-28 02:11:00|
213.76683350408214 |2015-05-10 02:10:00|
213.85119259083334 |2015-04-20 02:04:00|
214.08290145073335 |2015-03-14 01:35:00|
214.39040919922928 |2015-04-05 01:42:00|
214.70269800631448 |2015-03-29 01:37:00|
215.52355284261745 |2015-03-18 01:35:00|
215.53923735941373 |2015-05-14 02:10:00|
215.63756828111147 |2015-04-24 02:06:00|
215.70128864450638 |2015-06-29 02:14:00|
215.90318044706748 |2015-05-03 02:10:00|
216.40635364778174 |2015-01-06 01:31:00|
216.5474469843594 |2015-01-03 01:31:00|
216.74802501197934 |2015-08-10 02:45:00|
217.0223634476862 |2015-02-02 01:33:00|
217.68374867902838 |2015-03-24 01:37:00|
218.00537122053325 |2015-01-28 01:33:00|
218.2265687335317 |2015-05-07 02:10:00|
218.67254280126514 |2015-02-17 01:34:00|
219.10710179836832 |2015-06-09 02:11:00|
219.17443948915206 |2015-04-14 01:43:00|
219.4875333249445 |2015-05-02 02:10:00|
219.49986939094723 |2015-04-07 01:42:00|
219.66006215648568 |2015-05-26 02:11:00|
219.86636528353802 |2015-07-11 02:44:00|
219.90542845205437 |2015-03-16 01:35:00|
219.96847691168674 |2015-08-21 03:19:00|
220.20365567437133 |2015-05-11 02:10:00|
220.2627672037705 |2015-04-29 02:06:00|
220.45874021529565 |2015-04-19 02:04:00|
220.55239079551288 |2015-02-26 01:34:00|
220.73214248295892 |2015-07-18 02:44:00|
220.77773116214757 |2015-08-06 02:45:00|
221.82664208939798 |2015-01-10 01:33:00|
222.3168474598677 |2015-04-03 01:42:00|
222.55348380449158 |2015-06-04 02:11:00|
222.74658791209137 |2015-03-31 01:37:00|
222.79583058496883 |2015-02-01 01:33:00|
223.42596350250307 |2015-06-08 02:11:00|
224.6773920883263 |2015-05-17 02:11:00|
224.6876679330981 |2015-06-28 02:14:00|
224.7398220104273 |2015-07-17 02:44:00|
224.829715553501 |2015-01-30 01:33:00|
224.93243445694668 |2015-07-22 02:44:00|
225.00288660738818 |2015-04-25 02:06:00|
225.29942183468378 |2015-06-16 02:11:00|
225.38768124394343 |2015-08-19 02:49:00|
225.44413381257561 |2015-02-14 01:34:00|
225.7380307915388 |2015-04-22 02:04:00|
225.95107716292856 |2015-04-04 01:42:00|
225.9754495043768 |2015-08-27 03:19:00|
226.08362597751125 |2015-04-26 02:06:00|
226.14652615538395 |2015-01-21 01:33:00|
226.2592359826635 |2015-03-26 01:37:00|
226.44066534977918 |2015-03-25 01:37:00|
226.90766470254601 |2015-08-17 02:45:00|
227.26109255369335 |2015-05-27 02:11:00|
227.28703692500414 |2015-01-27 01:33:00|
227.315978403334 |2015-04-27 02:06:00|
227.61435959795404 |2015-07-30 02:45:00|
227.822921061328 |2015-01-31 01:33:00|
227.93075711408872 |2015-05-13 02:10:00|
228.51633105015537 |2015-03-13 01:35:00|
228.73980198782985 |2015-03-22 01:35:00|
228.99468809498768 |2015-06-19 02:12:00|
229.31598825224532 |2015-02-05 01:34:00|
230.05369850943484 |2015-01-26 01:33:00|
230.7367709406341 |2015-03-02 01:34:00|
230.82779262723983 |2015-04-17 02:04:00|
231.64132536002467 |2015-05-23 02:11:00|
231.70925583973693 |2015-03-19 01:35:00|
231.95136619618125 |2015-02-27 01:34:00|
232.29383418266235 |2015-06-23 02:14:00|
232.3058286538614 |2015-07-28 02:45:00|
232.9957596610879 |2015-07-14 02:44:00|
232.99850437704896 |2015-08-18 02:45:00|
233.41917103473043 |2015-07-31 02:45:00|
233.74524507008337 |2015-06-26 02:14:00|
233.91316062752927 |2015-02-13 01:34:00|
233.9211053421241 |2015-03-15 01:35:00|
234.22395287465972 |2015-02-12 01:34:00|
234.5727883677942 |2015-07-04 02:44:00|
235.2458025087866 |2015-08-12 02:45:00|
236.71626880183564 |2015-02-04 01:33:00|
236.99998798973542 |2015-04-02 01:42:00|
237.11192985898572 |2015-08-08 02:45:00|
237.36683619180815 |2015-04-15 01:43:00|
237.6285254378668 |2015-05-08 02:10:00|
238.4445987088758 |2015-05-30 02:11:00|
239.96473515380944 |2015-01-29 01:33:00|
240.11462951063697 |2015-01-11 01:33:00|
240.37817811793883 |2015-01-24 01:33:00|
240.94378556328255 |2015-07-27 02:45:00|
241.20398859556101 |2015-07-12 02:44:00|
241.57322186278753 |2015-04-23 02:06:00|
241.75226756492017 |2015-03-12 01:35:00|
241.81537409958554 |2015-04-13 01:43:00|
241.87507312263182 |2015-02-07 01:34:00|
242.02288674537886 |2015-03-03 01:34:00|
242.13679907537863 |2015-06-03 02:11:00|
242.46795293326466 |2015-08-07 02:45:00|
243.84262557213196 |2015-03-23 01:37:00|
245.26360627339045 |2015-07-03 02:14:00|
245.6592783199323 |2015-06-11 02:11:00|
246.12270900634144 |2015-02-15 01:34:00|
246.66258179543337 |2015-08-24 03:19:00|
247.9412618369161 |2015-06-18 02:12:00|
248.16596111643156 |2015-01-01 01:31:00|
248.28011969312274 |2015-05-09 02:10:00|
248.42124849992106 |2015-08-20 03:19:00|
249.18457325132903 |2015-05-19 02:11:00|
249.8308603773961 |2015-03-21 01:35:00|
250.04191430486517 |2015-07-26 02:45:00|
250.31789857593 |2015-08-05 02:45:00|
250.35648254584274 |2015-07-19 02:44:00|
250.66220123725643 |2015-03-27 01:37:00|
252.4600924941529 |2015-01-22 01:33:00|
252.69790477847135 |2015-01-09 01:33:00|
252.77143462592886 |2015-05-01 02:10:00|
252.92795582684403 |2015-04-10 01:42:00|
253.50826417443812 |2015-02-16 01:34:00|
253.79236285535646 |2015-07-16 02:44:00|
254.33428087419995 |2015-06-20 02:12:00|
254.59159717868772 |2015-01-16 01:33:00|
254.94744330116953 |2015-05-21 02:11:00|
254.94904925826063 |2015-06-17 02:11:00|
255.20576550538772 |2015-03-08 01:34:00|
255.21698163470654 |2015-08-09 02:45:00|
255.66344558558944 |2015-07-20 02:44:00|
255.80611410709622 |2015-08-15 02:45:00|
256.07160636320225 |2015-07-06 02:44:00|
256.1856201383782 |2015-07-25 02:45:00|
256.2646088481572 |2015-06-02 02:11:00|
257.83205857106384 |2015-05-29 02:11:00|
258.761367816985 |2015-07-23 02:44:00|
260.47742537812593 |2015-07-24 02:44:00|
261.2159503597044 |2015-05-25 02:11:00|
261.5627399115493 |2015-06-13 02:11:00|
261.59092001619285 |2015-07-05 02:44:00|
261.8310708598895 |2015-04-12 01:43:00|
261.91844911072707 |2015-01-12 01:33:00|
264.0743843125201 |2015-06-10 02:11:00|
264.5081438056864 |2015-08-26 03:19:00|
264.83974353439004 |2015-05-22 02:11:00|
266.123290803111 |2015-08-25 03:19:00|
266.3713916293442 |2015-05-24 02:11:00|
266.7467937051492 |2015-06-22 02:14:00|
267.37917751702116 |2015-01-05 01:31:00|
268.31980701380644 |2015-04-18 02:04:00|
268.5896926411509 |2015-07-21 02:44:00|
268.77498195412494 |2015-08-22 03:19:00|
268.92075236487443 |2015-06-14 02:11:00|
269.0751583707345 |2015-01-15 01:33:00|
269.70965947142275 |2015-08-01 02:45:00|
270.8522111873774 |2015-07-10 02:44:00|
271.78830446812026 |2015-07-02 02:14:00|
273.4394851710606 |2015-07-13 02:44:00|
273.99459976950993 |2015-06-07 02:11:00|
274.2432427868481 |2015-05-20 02:11:00|
275.41902770374435 |2015-06-05 02:11:00|
275.83692947204503 |2015-08-03 02:45:00|
278.35677396497533 |2015-04-09 01:42:00|
278.8974529737628 |2015-03-06 01:34:00|
279.0204906668535 |2015-05-12 02:10:00|
280.87309528997025 |2015-08-28 03:19:00|
282.1925554767614 |2015-07-01 02:14:00|
283.0282036478296 |2015-01-23 01:33:00|
284.0989927396488 |2015-01-20 01:33:00|
285.3431226471894 |2015-01-17 01:33:00|
287.3521165938981 |2015-06-15 02:11:00|
289.82750109990184 |2015-08-13 02:45:00|
292.10790769736747 |2015-01-13 01:33:00|
293.1296523298353 |2015-01-08 01:31:00|
293.83469017586435 |2015-02-23 01:34:00|
295.4547882298433 |2015-03-11 01:35:00|
295.51699225492206 |2015-05-16 02:11:00|
295.59798986940194 |2015-06-01 02:11:00|
297.14957698830074 |2015-04-11 01:42:00|
297.6553165450057 |2015-08-16 02:45:00|
298.8599899213014 |2015-08-02 02:45:00|
301.05859349235357 |2015-06-21 02:14:00|
302.55668312554457 |2015-01-07 01:31:00|
303.16970241598716 |2015-01-14 01:33:00|
303.47846141954454 |2015-02-09 01:34:00|
304.94834340767625 |2015-08-23 03:19:00|
313.16675732850763 |2015-03-07 01:34:00|
314.50835383739155 |2015-08-04 02:45:00|
321.6758424325474 |2015-06-27 02:14:00|
325.5156373241366 |2015-01-19 01:33:00|
329.92763601167485 |2015-05-31 02:11:00|
332.0283825784159 |2015-03-05 01:34:00|
342.5033792654316 |2015-07-07 02:44:00|
342.6905817708599 |2015-02-20 01:34:00|
353.84484872752455 |2015-01-02 01:31:00|
363.53120655172677 |2015-05-15 02:11:00|
374.2335752912459 |2015-03-09 01:34:00|
381.4497284743098 |2015-06-06 02:11:00|
392.9014314074308 |2015-02-19 01:34:00|
393.3936628545383 |2015-03-10 01:35:00|
394.2061621472507 |2015-04-30 02:06:00|
405.3182533429906 |2015-07-08 02:44:00|
407.6317777790263 |2015-03-04 01:34:00|
419.71439101305094 |2015-07-09 02:44:00|
462.43199295982964 |2015-01-18 01:33:00|
